FID	IID	phe_gcf
MCTFRGEDI0207	MCTFRGEDI020710	-1.00784681023378
MCTFRGEDI0208	MCTFRGEDI020810	.222484191625242
MCTFRGEDI0208	MCTFRGEDI020811	.219237578858605
MCTFRGEDI0209	MCTFRGEDI020901	-.488380882656967
MCTFRGEDI0209	MCTFRGEDI020910	-.284693030257356
MCTFRGEDI0210	MCTFRGEDI021010	-.86455638895292
MCTFRGEDI0211	MCTFRGEDI021101	.00863998267922964
MCTFRGEDI0211	MCTFRGEDI021110	.584288740862467
MCTFRGEDI0211	MCTFRGEDI021111	.233209484417697
MCTFRGEDI0212	MCTFRGEDI021201	.527255320360219
MCTFRGEDI0212	MCTFRGEDI021210	.00372305197693309
MCTFRGEDI0212	MCTFRGEDI021211	-1.23661472499833
MCTFRGEDI0213	MCTFRGEDI021300	.205398191221273
MCTFRGEDI0213	MCTFRGEDI021301	.205398191221273
MCTFRGEDI0213	MCTFRGEDI021310	-.214108297742115
MCTFRGEDI0213	MCTFRGEDI021311	-.664822888288937
MCTFRGEDI0214	MCTFRGEDI021401	-.201974202242574
MCTFRGEDI0214	MCTFRGEDI021410	-.431941243538928
MCTFRGEDI0215	MCTFRGEDI021516	-.176993508058607
MCTFRGEDI0216	MCTFRGEDI021600	.377886816609138
MCTFRGEDI0216	MCTFRGEDI021601	.281523144451445
MCTFRGEDI0216	MCTFRGEDI021610	.509249399826531
MCTFRGEDI0216	MCTFRGEDI021611	.581876378427071
MCTFRGEDI0217	MCTFRGEDI021700	-.271183723290244
MCTFRGEDI0217	MCTFRGEDI021701	-1.1406303893747
MCTFRGEDI0217	MCTFRGEDI021710	-.215764758047299
MCTFRGEDI0218	MCTFRGEDI021801	-.823736495374978
MCTFRGEDI0218	MCTFRGEDI021810	.58051212234579
